X,Y,OBJECTID,BUSINESS_ID,NAME,ADDRESS,CITY,STATE,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE_NUMBER
2112283.0727654,771315.081905544,1449813,F1F252C0-1422-201B-19E391A3A54D28B1,BRUEGGERS BAGELS #59,6325-33 FALLS OF NEUSE RD ,RALEIGH,NC,27615,35.86869281,-78.62102418,19194319804
2146795.51489523,745759.432885721,1449814,F23D2E6D-161D-C3B6-667452B9720DE87B,Subway #37092,1018-I Shoppes at Midway Plantation ,KNIGHTDALE,NC,27545,35.79806831,-78.50497023,19192170008
2106101.57036464,737085.065391958,1449815,F99D72F8-1422-201B-190746717E716EF2,Poole's Diner,426  S McDowell ST ,RALEIGH,NC,27607,35.77471765,-78.64230399,19198324477
,,1449816,F4092472-1089-15AD-215E768A1F694EE5,Chick-fil-A #1218,4111 Colonades WAY,CARY,NC,27511,,,19198168222
2063616.40336664,786691.652858377,1449817,F9A9E07D-1422-201B-19728BB9FE445BD9,Firehouse Subs Ladder #178,10251 Little Brier Creek  LN ,RALEIGH,NC,27617,35.91133497,-78.78517004,19198063900
2136193.29856689,802781.579011798,1449818,F9AC9635-F6F0-55FC-2345136B10105603,Chili's #1393,11380 Capital BLVD ,WAKE FOREST,NC,27587,35.95485838,-78.53983156,19195540488
2040120.62161815,724155.910476044,1449819,F9D78239-061A-6098-C1A2858EF7FECA6E,JD'S TAVERN,800 W WILLIAMS ST ,APEX,NC,27502,35.73964723,-78.86480181,19196297285
2045001.52524215,754343.139471546,1449820,F427AEAE-3048-9838-604F35A4FA3CD48E,QUIZNOS SUB,3608 DAVIS RD ,MORRISVILLE,NC,27560,35.82256111,-78.84819864,19193809999
,,1449821,F43832CD-3048-9838-60911FB71AE3E6EC,JQ'S CORNER CAFE,2400 JOHN BRANTLEY BLVD ,RDU AIRPORT,NC,27623,,,19198403369
2104597.31418681,740432.567227125,1449822,F47AEA15-3048-9838-6065589867DF83F8,Bruegger's Bagel Bakery #721,222-117 GLENWOOD AVE ,RALEIGH,NC,27603,35.78392897,-78.64733509,19198331199
2118518.36442864,764369.636806965,1449823,F9E34C4A-BE4D-C2A2-C18FC4C10710AF3B,FITZGERALD'S SEAFOOD,2105 E MILLBROOK RD ,RALEIGH,NC,27604,35.84954505,-78.6000736,111111111111111
2111061.85998473,719364.743877292,1449824,FA31E18A-A28D-DF30-726C2583F3652C08,GROCERY BOY JR.,1912 W GARNER  RD ,GARNER,NC,27529,35.72598424,-78.6258069,19197725018
2090594.03445065,734371.499296799,1449825,FA5BB656-AB3D-7D48-51F51683207A42B1,Hardee's #1205,2304 Gorman ST ,RALEIGH,NC,27606,35.76740498,-78.69461171,19192338287
2069654.45231415,743207.117780387,1449826,F53C2D74-AD6B-5DC1-6D0C87B9E33C5133,Mithai House of Indian Desserts,744-F E Chatham ST,CARY,NC,27511,35.79183553,-78.7651273,19194699651
2085369.64758973,767098.838369548,1449827,FB82EC34-CD86-9276-FBA4D690AE7E3D34,"SHARKY'S SPORTS BAR &amp; GRILL",5800 DURALEIGH RD,RALEIGH,NC,27612-2550,35.85735834,-78.7119026,19197835448
2032808.23105922,763718.701757133,1449828,FB967BAD-5056-A20B-FA578EEEF4868C85,NISHIKI,1216 PARKSIDE MAIN ST ,CARY,NC,27519,35.84836238,-78.88929435,19194660888
2064694.16269407,731522.890164629,1449829,FBCB4876-5056-A20B-FA0C42D594CB88BF,DICED GOURMET SALADS AND WRAPS,1377 KILDAIRE FARM RD ,CARY,NC,27511,35.75976658,-78.78193974,19193778572
2059171.32892348,722521.120110467,1449830,FBD2D7AA-0D82-8D5B-52F3906CC67A87DA,HOMEWOOD SUITES BY HILTON CARY FOOD SERVICE,100 MACALYSON CT ,CARY,NC,27511-7912,35.73506771,-78.80061607,19194674444
2060689.79570282,738903.793053716,1449831,FBDCD682-5056-A20B-FAE044EF98240523,GOLDEN PIG,815 W CHATHAM ST ,CARY,NC,27511,35.78006758,-78.79538567,19196502720
2106993.63518156,737285.140451133,1449832,F5A86412-D7A0-CAD2-9E29DA168A820536,RALEIGH SUNDRY SHOP,"411 FAYETTEVILLE RD, STE. 102",RALEIGH,NC,27601,35.77525845,-78.63929418,19193078757
2064091.24952981,741305.919483051,1449833,FBEE4518-5056-A20B-FA11867DCE4E0EF2,KABABISH CAFE,201 W CHATHAM ST ,CARY,NC,27519,35.78664712,-78.78390015,19193778794
2056142.33727807,748341.565188631,1449834,FC3C6D6A-5056-A20B-FAAB476DA28B62A1,BAWARCHI,9601 CHAPEL HILL RD ,MORRISVILLE,NC,27560,35.8060206,-78.8106566,19194397070
2096833.4481529,759143.784069717,1449835,FC5DCE00-5056-A20B-FAF4DCAEC18501BA,"THE GARDEN GRILLE &amp; BAR BY HILTON",3912 ARROW DR ,RALEIGH,NC,27612,35.83540649,-78.67330427,19197032525
2098796.7139114,741711.198528126,1449836,F6E939D3-1239-11AC-9AF5A2F649010DD1,Jimmy John's #700,2316-108 Hillsborough ST ,RALEIGH,NC,27607,35.78749678,-78.66687803,19198283278
2098099.0558579,742020.003684804,1449837,FC646EB8-FD33-5661-475A358EF233ACEE,OISHI,2526 HILLSBOROUGH ST ,RALEIGH,NC,27607,35.78835156,-78.6692269,19193220828
2089636.62199539,751866.096197292,1449838,F81A6DB6-5056-A20B-FA14FC0A8192FD37,"VIC'S ITALIAN RESTAURANT &amp; PIZZERIA",4035-109 LAKE BOONE TRL ,RALEIGH,NC,27607,35.81547554,-78.69765947,19842009292
2067398.45157681,756586.629407138,1449839,FC687B10-CCB5-BCDE-5D36C65446E23099,Ãn,2800 RENAISSANCE PARK PL ,CARY,NC,27513,35.82860703,-78.77263111,19196779229
2101133.94578548,740328.339745298,1449840,FC6BAD5A-9117-0FA0-0DA9EA96A156E1B0,Benelux Cafe (at YMCA),1603 HILLSBOROUGH ST ,RALEIGH,NC,27605,35.78367588,-78.65901345,18475303878
2102293.08191864,782429.761119708,1449841,FC742E60-5056-A20B-FA3B38EA155187B5,NI ASIAN KITCHEN,8817 SIX FORKS RD ,RALEIGH,NC,27615,35.89932701,-78.65461142,19199165106
2100661.93885548,752266.435947791,1449842,F8393485-0B14-614F-CB4DB42654269E05,Hereghty Heavenly Delicious,2603-123 Glenwood AVE ,RALEIGH,NC,27608,35.81647745,-78.6604672,19197873995
2105856.00655131,759770.996397957,1449843,F84B466B-0381-7DB8-8691C5735A0A2F90,Chick-Fil-A at North Hills,4154-114 Main at N Hills Street,RALEIGH,NC,27609,35.83704421,-78.64285669,19195100100
2077824.59968773,725674.518987387,1449844,FC8CF4C5-A7CA-934B-1E101135DAD3ABD4,CHINA PEARL CHINESE RESTAURANT,2841 JONES FRANKLIN RD ,RALEIGH,NC,27606,35.74361197,-78.73773412,19198510358
2065108.14677423,747031.287297383,1449845,FD049803-15D3-8FA6-4C39C87F5C09EA15,AROMA,160 NE MAYNARD  RD ,CARY,NC,27513,35.80237018,-78.78042873,19194151132
2067072.9938944,671831.025624707,1449846,F98FC85C-EF4F-63B2-BF7BC6D53B4677CC,KING WOK CHINESE RESTAURANT,7405 N SUNSET LAKE RD ,FUQUAY VARINA,NC,27526,35.59575573,-78.77437888,19195776852
2068178.07140864,670689.822198465,1449847,FD2109E8-EAAB-776D-B9138860C2F741C3,BELLINI,1436 N MAIN ST ,FUQUAY VARINA,NC,27526,35.59261337,-78.77067049,19195520303
2104495.00139931,775653.566010714,1449848,FD2DE3B8-AD50-39AE-D49E8E3264D0A648,CAMOS BROTHERS PIZZA,7321 SIX FORKS RD ,RALEIGH,NC,27615,35.88069032,-78.64725808,19198446692
2045499.00653064,753816.65791297,1449849,FD34C9D0-B5F8-3F29-27751DECCF002963,"N.C. Bagel Cafe &amp; Deli",3108 GRACE PARK DR ,MORRISVILLE,NC,27560,35.82111262,-78.84652326,19194692777
2124887.8034614,772109.760762379,1449850,FD58B243-A041-2B68-A8E1993F19EAB0F2,ESPIGA BAKERY,6320 CAPITAL BLVD #123,RALEIGH,NC,27616,35.87073633,-78.57847002,111111111111111
2094535.90222307,781756.205708295,1449851,F9A4E845-1422-201B-19C87A3E830F2A2D,Jersey Mike's Subs #3008-B,8111-107 Creedmoor RD ,RALEIGH,NC,27613,35.89754797,-78.68081035,19198706003
2051153.52114023,742710.53445597,1449852,FD7AB049-88E5-1592-C6F2BBA10323566D,ROLY POLY ROLLED SANDWICHES,4224 NW CARY PKY ,CARY,NC,27513-8411,35.79057556,-78.82751464,19194628200
2098670.21908565,741842.275037631,1449853,FD9427D3-0AFE-A06A-EB61466D34B12418,MCDAIDS IRISH PUB,2412 HILLSBOROUGH ST ,RALEIGH,NC,27607,35.78785805,-78.66730306,19199770502
2056371.88373499,679050.321881637,1449854,FDBDCA61-1130-FF0B-61D479A96CA672E4,On the Snap,2221 N Grassland DR ,FUQUAY VARINA,NC,27526,35.6156518,-78.81032894,19195579060
2136129.30033532,773927.585538805,1449855,FAB2F459-11A5-144B-670CDCA3CBF52760,China Wok,7440-143 Louisburg RD ,RALEIGH,NC,27616,35.87559319,-78.54049905,19198629898
2124771.4611744,745943.518147469,1449856,FDDEC133-5056-A20B-FAE574DBB5929DD0,OCEAN REEF SEAFOOD OF RALEIGH,3645 NEW BERN  AVE ,RALEIGH,NC,27610,35.79885313,-78.57923704,19192502007
2098180.96612714,741805.008051798,1449857,FCED12AE-B819-1AC2-47B1ED231CCDA163,ATRIUM,2600 FOUNDERS DR ,RALEIGH,NC,27695,35.78776016,-78.66895313,19195152263
2086996.81953223,751687.105741635,1449858,FDF83849-5056-A20B-FA21F578FF326A05,KOCINA GRILL AT THE ATRIUM,2501 BLUE RIDGE RD ,RALEIGH,NC,27607,35.81500557,-78.70656515,19842004289
2151239.77273898,745169.93865788,1449859,FDFC877E-A3DD-B017-B89F916FEA0360B3,YAMATO JAPANESE SUSHI & STEAK HOUSE,7110 KNIGHTDALE  BLVD ,KNIGHTDALE,NC,27545,35.79638702,-78.4899936,111111111111111
2066009.94549556,723798.13953805,1449860,FE0E6700-5056-A20B-FA51DB4409E839D9,CINEBISTRO,525 NEW WAVERLY PL ,CARY,NC,27518,35.73853619,-78.77756307,19199873500
2053708.47173898,726202.082236707,1449861,FE1B92D7-CE90-958B-58E90912B04463D9,LA PIZZA VOLANTE,1871 Lake Pine  DR ,CARY,NC,27511,35.74520928,-78.81900108,19194635606
2060868.48957114,671143.093929708,1449862,FDC5AC2C-5056-A20B-FA65E6EF206E8FD4,"HOOK &amp; CLEAVER MARKET",411 BROAD ST ,FUQUAY-VARINA,NC,27526,35.59390262,-78.7952544,19195773900
2100775.51375957,745269.091346711,1449863,FDDBCDE8-5056-A20B-FA93DFC61EBBFCE7,LA CARRETA,1028-220 OBERLIN RD ,RALEIGH,NC,27605,35.79725285,-78.66016491,19199773271
2074691.89466706,732771.762666881,1449864,FE20CCFA-5056-A20B-FAB99CA5A40EBD85,"THE EGG&amp;I BREAKFAST &amp; LUNCH",1104 LEDSOME LN ,CARY,NC,27511,35.76313262,-78.74823051,19193224344
2053962.7917684,748956.638761625,1449865,FE331DC4-5056-A20B-FAA8139C0909A55D,"RISE BISCUITS &amp; DONUTS",1100 MARKET CENTER DR ,MORRISVILLE,NC,27560,35.80772157,-78.81800343,19193770385
2056195.04058473,749473.688908637,1449866,FE34364C-CD56-18FB-DE938771F8D7A1F1,HOT BREADS CAFE,1901  NW CARY PKY ,MORRISVILLE,NC,27560,35.80913057,-78.81047156,19196771331
2071115.29355256,736634.912420884,1449867,FEFF8D16-0A7E-1A98-D06B98654E8F7A5A,DAVE AND BUSTERS,1105 WALNUT ST ,CARY,NC,27520,35.77377018,-78.76025493,19195356800
2051188.32848531,718920.411760718,1449868,FF37A78D-A563-DF93-D5EA468DA29F0BB7,Chevy's Sports Bar at Watergreen,1710 Center Street,Apex,NC,27502,35.72521642,-78.82753664,19199951627
2064608.48438773,671062.546846718,1449869,FF4A823A-CC81-93B2-32C4582ACE038056,KING CHINESE BUFFET,1029 E BROAD ST ,FUQUAY VARINA,NC,27526,35.59365948,-78.78267467,19195678989
2112536.14870282,770543.477805719,1449870,FF4D7743-D606-1EB6-37E2101B262B7CC3,STARBUCKS #8214,6176 FALLS OF NEUSE RD ,RALEIGH,NC,27609,35.86657041,-78.62017998,19198739615
2154236.15585381,746273.388878793,1449871,FF696521-E183-F49C-7C38E33A16E49FA7,Latitudes Fine Food and Spirits,7425 Knightdale Blvd.,Knightdale,NC,27545,35.79937576,-78.47986997,19194186100
2064406.35683922,731548.259864554,1449872,FF8B7995-F246-43D4-53AA3BEA33DF0EAD,Wendy's #1349,1343 Kildaire Farm Road,CARY,NC,27511,35.75983801,-78.78290963,19199518662
2107139.98528257,737589.237940043,1449873,FFA139DA-D3E9-D5BC-8940F90C79C284FA,MANHATTAN CAFE,320 S WILMINGTON  ST ,RALEIGH,NC,27601,35.77609243,-78.63879706,19198336105
2126066.21580273,705943.092899129,1449874,FFD425F2-3048-98E7-042DD51886117F35,LA COCINA #6,1221 TIMBER DR E ,GARNER,NC,27529,35.68894454,-78.57544772,19197726999
2076513.51963273,729629.892966375,1449875,FFDDDE34-A77E-D142-07EF41B212A679BF,Red Robin #567,2260 Walnut ST,CARY,NC,27511,35.75448808,-78.74211776,19198545415
2107824.24572507,737797.140739471,1449876,1AE97209-DDE0-B2CA-426700A5D0510589,ROYALE,200 E MARTIN ST ,RALEIGH,NC,27601,35.77665674,-78.63648766,19199773043
2197575.42252156,754485.475472972,1449877,FFB7749B-3048-98E7-0406109825927AB8,Wang's Bistro,877-405 E GANNON AVE ,ZEBULON,NC,27597,35.8212246,-78.3335351,19192699788
2053988.09191464,717327.378529459,1449878,0A508133-CA75-72FA-2C0AD17327B349AF,SERGIOS PIZZA,2127 TEN TEN RD ,APEX,NC,27539,35.72082607,-78.81811355,19193031770
2136347.06171082,773545.288403139,1449879,3090B8EE-DC2C-EFE0-4D8A189FA7DCD184,WENDY'S #6333,7460 Louisburg Rd ,RALEIGH,NC,27616-6455,35.87454018,-78.53977,19197130810
2068154.53930348,757518.2896173,1449880,814E375B-CF77-093D-D1C27D7C4BCCB4FD,GIARDINO GOURMET SALADS,821 BASS PRO LN ,CARY,NC,27513,35.83116175,-78.77007317,19846643030
2063591.13537256,785735.38377355,1449881,89E2BF7E-5056-A20B-FAFF29C468694F09,"RISE BISCUITS &amp; DONUTS",8301-101 BRIER CREEK PKY ,RALEIGH,NC,27617,35.90870808,-78.78526235,19842447218
2076045.71118514,729963.203651458,1449882,CC8244F8-5056-A20B-FAAAD28827926692,BJ'S RESTAURANT,5707 DILLARD DR ,CARY,NC,27518,35.75540712,-78.74369156,19197108170
2046431.89180398,697766.124016881,1449883,1ACED7E5-0774-3EEF-D8658A530CE70A95,MI CANCUN,324 GRAND HILL PL ,HOLLY SPRINGS,NC,27540,35.66711942,-78.8436742,19195529979
2053997.59812923,768125.991827041,1449884,A7111015-5056-A20B-FAB5E19B2D8A41EA,PENG'S ASIAN CUISINE,108-A FACTORY SHOPS RD ,MORRISVILLE,NC,27560,35.86038432,-78.81776736,19196785313
2151607.44162306,745438.41187422,1449885,620161EA-5056-A20F-9E185ECA7974C125,WENDY'S #6320,7132  KNIGHTDALE BLVD ,KNIGHTDALE,NC,27545,35.79711938,-78.48874912,19192660917
2125330.88886131,745675.007201552,1449886,AE7AC649-5056-A20F-9EEFC8D6090A2D68,WENDY'S #6337,3701 NEW BERN AVE ,RALEIGH,NC,27610,35.79810894,-78.57735438,19192506034
2101575.16504739,783354.845883712,1449887,1E5E002A-5056-A20B-FAD6B6D35E16A17E,6 FLAVORS SOUTH INDIAN CUISINE,9650-145 Strickland RD ,RALEIGH,NC,27615,35.90187522,-78.65702462,19198471984
2070981.18128797,725980.097772554,1449888,268CFC0D-EAA2-CB9D-3B2CDC293F4FCCDC,SZECHUAN TASTE,6404 TRYON RD ,CARY,NC,27518,35.74449898,-78.7607936,19197065862
2103377.74280706,722288.537570387,1449889,BAE35D0E-5056-A20F-9E0703B6F87F6E67,WAFFLE HOUSE #2220,3400 OLYMPIA DR ,RALEIGH,NC,27603,35.73409368,-78.65166168,19194805212
2121010.54317132,766542.757460713,1449890,832A5858-5056-A20B-FAEA113E7E141386,SPRING CAFE 2,2900-104 SPRING FOREST RD ,RALEIGH,NC,27616-1895,35.85548719,-78.59163396,19199773679
2053177.94228823,751534.990560293,1449891,4131D2FD-B608-8C52-919BFAB1579ABF6E,MARCO'S PIZZA #8400,9906 CHAPEL HILL RD ,MORRISVILLE,NC,27560,35.81480892,-78.82063472,19193800044
2059858.93581598,667258.812000126,1449892,FF16C3AC-F7CF-F0F6-04167CC56FCB775E,ROCK HARBOR GRILL,132 S FUQUAY AVE ,FUQUAY-VARINA,NC,27526,35.58323642,-78.79867676,
2134993.33902456,806345.741174802,1449893,2FCF7845-D577-14AE-3025EA55A253E9F9,PANERA BREAD #1938,11665 NORTHPARK DR ,WAKE FOREST,NC,27587,35.96466469,-78.54383057,19192636176
,,1449894,2732577F-B938-97AD-38B89891D5F0358E,Jasmin & Olivz Mediterranean,9934 CHAPEL HILL RD ,CARY,NC,27513,,,19192346900
2142365.58281022,821241.790778965,1449895,8E29C72A-5056-A20F-9E381BD774225431,DOUG'S DOGS N'MORE,13654 CAPITAL BLVD ,WAKE FOREST,NC,27587,36.00548951,-78.51867461,19195563647
2068112.02790557,756680.538668126,1449896,3B96B9FD-5056-A20B-FA334783E6629B4B,BURGER KING #9362,1711 N HARRISON AVE ,CARY,NC,27513-2406,35.82886051,-78.77022313,19196778895
2069441.72898631,737293.283807546,1449897,C88DDA73-5056-A20F-9E64430187B603F1,WING STOP #1245,684-A CARY TOWNE BLVD ,CARY,NC,27511,35.7755899,-78.76589162,19192340736
2104513.34945972,719138.76073347,1449898,8E378CC5-5056-A20F-9ED9CCBB228833CD,OAK CITY CAFE,3909 S WILMINGTON ST ,RALEIGH,NC,27603,35.7254292,-78.64787285,19196610001
2137013.30873789,774191.568934709,1449899,02DAEA39-5056-A20F-9E053EE635B7F6D6,GREENWAY BEER AND WINE,7530 RAMBLE WAY ,RALEIGH,NC,27616,35.87630713,-78.537511,19198036920
2044901.6898119,743060.615120634,1449900,F92661C3-5056-A20B-FAD472F4A99073BA,ELIXIR COFFEE,2000 BOULDER STONE WAY ,CARY,NC,27519,35.79156535,-78.84859346,19193883783
2066323.73128532,742533.57910122,1449901,FD01D21F-5056-A20F-9E9B16FD843F1CEF,Triangle Brewing Co,320 E DURHAM RD ,CARY,NC,27513,35.79000626,-78.77636347,19196945096
2151239.77273898,745169.93865788,1449902,0658DEC8-BD1C-2663-7AF17FD0C3EBAEAB,YUMMY HIBACHI,"7110 KNIGHTDALE BLVD, STE P",KNIGHTDALE,NC,27545,35.79638702,-78.4899936,19193730325
,,1449903,2FBD09D2-F10D-E6F3-84412AE2A0CFE17F,"GUASACA AREPA &amp; SALSA GRILL",9918 CHAPEL HILL RD ,CARY,NC,27513,,,19193778223
2054125.19236223,767539.703629553,1449904,42824F85-5056-A20F-9E923A0AC7303147,WENDY'S #6322,1000 AERIAL CENTER PKY ,MORRISVILLE,NC,27513,35.85877302,-78.81734039,19194813650
2145336.7645319,780524.079235554,1449905,FD11D7EE-5056-A20F-9E6F909DD24AC81E,TACO BELL #32555,8470 LOUISBURG RD ,RALEIGH,NC,27616,35.89359383,-78.50930992,19197030259
2132038.41350397,749015.454588875,1449906,D29C3C3B-9C1E-F744-E3B8F14E9FC4225E,DOUBLE EAGLE AT HEDINGHAM,4801 HARBOUR TOWNE DR ,RALEIGH,NC,27604,35.80720543,-78.55468477,19194261889
2064743.51955073,741234.632552132,1449907,4698EFA2-5056-A20F-9E5A5AB40D6A5591,ACADEMY STREET BISTRO,200 S ACADEMY ST ,CARY,NC,27511,35.78644735,-78.78170139,19193770509
2086996.81953223,751687.105741635,1449908,4544CBF2-E734-CE16-25F4C2C4A032643E,JASMIN MEDITERRANEAN BISTRO,2501 BLUE RIDGE RD ,RALEIGH,NC,27607,35.81500557,-78.70656515,19198008599
2076930.80718398,733761.16849646,1449909,FE394E98-FE32-874C-07F7FD4F4416B49B,JOY LUCK CLUB OF GRAND ASIA MARKET,1253 BUCK JONES RD ,RALEIGH,NC,27606,35.76583498,-78.74067496,19194682988
2107515.49437407,737497.286680385,1449910,A1D8CFDD-5056-A20B-FA9E51C3800D62FB,SIR WALTER COFFEE,145 E DAVIE ST ,RALEIGH,NC,27601,35.77583605,-78.63753225,19193220019
2145075.82673356,811078.169373959,1449911,A1EEC35F-5056-A20B-FA9463A58EE60F5D,SUGAR MAGNOLIA CAFE AND EMPORIUM,219 S WHITE ST ,WAKE FOREST,NC,27587,35.97753302,-78.50968138,19194354436
2088222.2508084,752843.502707049,1449912,FFF0663D-B59C-23FA-AEE6109229F14A2F,Kardia,4420 Lake Boone TRL ,RALEIGH,NC,27607,35.81817246,-78.70242018,
2136584.05828406,774042.091215298,1449913,FD588D70-5056-A20F-9ECFB69D9B7FC426,SHEETZ #620,7513 RAMBLE WAY ,RALEIGH,NC,27616,35.87590197,-78.53896226,19192394746
2045351.89888524,770370.588387713,1449914,CF462CB0-5056-A20F-9EA2A0E0211D03F1,MCDONALDS #31892 MORRISVILLE WALMART,1001 SHILOH GLENN  DR ,MORRISVILLE,NC,27560,35.86659083,-78.84693338,19199415180
2111313.47267048,743556.502908379,1449915,FE70EFB6-5056-A20B-FA2BF45963C44382,BROOKSIDE PIZZA,1000 BROOKSIDE DR ,RALEIGH,NC,27604,35.79244363,-78.62465098,19194577077
2123344.92203273,709110.058678046,1449916,A16C12F5-5056-A20B-FA61501273234A41,CHIPOTLE #2950,69 EAGLE WING WAY ,GARNER,NC,27529,35.69767694,-78.58456747,19196621439
2104687.35698573,741393.601394296,1449917,2763BFDF-DBFB-3451-772F0658E02CFED2,VIDRIO,500 GLENWOOD AVE ,RALEIGH,NC,27603,35.78656832,-78.64701998,19198036033
2102649.88730739,718205.958137125,1449918,A1B5D3D0-5056-A20B-FA3582CA1C10954E,LOS GUANACOS,1431 GARNER STATION BLVD ,RALEIGH,NC,27603,35.72288448,-78.65416214,19193748060
2032808.23105922,763718.701757133,1449919,04304C02-5056-A20F-9EB9010FDC1BEAA2,SZECHUAN HEAT,1216 PARKSIDE MAIN ST ,CARY,NC,27519,35.84836238,-78.88929435,19194660888
2045761.55489007,743405.877881542,1449920,FFE1576F-FA03-09FC-63A3D058413AC952,FIRST WATCH BRADFORD,1325 BRADFORD VIEW DR ,CARY,NC,27513,35.79251025,-78.84569222,19196558005
2095855.12793106,760663.100912958,1449921,A19C1875-5056-A20B-FA63F67311FB1BE1,SEASONS 52 #4547,4325-2100 GLENWOOD AVE ,RALEIGH,NC,27612,35.8395892,-78.67658819,19197873052
2051153.52114023,742710.53445597,1449922,6D7BB262-5056-A20B-FAC300EA47B8C2CD,NICE BOWLS ASIAN CUISINE,4224 NW CARY PKY ,CARY,NC,27513,35.79057556,-78.82751464,19193772307
2100138.79915373,742539.576464549,1449923,FF085A3D-DC98-E4CF-79262C24B0DD7304,SOCA COCINA LATINA,2130 CLARK AVE ,RALEIGH,NC,27605,35.7897601,-78.66234333,19193220440
2074598.34104839,732508.986945719,1449924,14528769-5056-A20B-FAEA08DBD322A5A2,"FAIRFIELD INN &amp; SUTIES RALEIGH CARY",1120 LEDSOME LN ,CARY,NC,27511,35.76241134,-78.7485481,19193018467
2092524.13656156,740888.888492972,1449925,1C9CC95B-5056-A20F-9E81BFCB865EE978,MCDONALDS #2510,3710 WESTERN BLVD ,RALEIGH,NC,27606,35.78529365,-78.68803643,19198337882
2076052.45756273,742414.473696381,1449926,83347587-5056-A20F-9ECBA6007B24703E,WINGATE BY WYNDHAM,6115 CORPORATE RIDGE RD ,RALEIGH,NC,27607,35.78961442,-78.74356042,19198098660
2104597.31418681,740432.567227125,1449927,8305F670-5056-A20F-9EAD279FA14604BE,LA SANTA,222-107 GLENWOOD AVE ,RALEIGH,NC,27603,35.78392897,-78.64733509,19197204096
2139061.92504747,815644.360372797,1449928,4E200853-5056-A20F-9E508C7FFDDE26FA,JERSEY MIKE'S 3157,1009-116 STADIUM DR ,WAKE FOREST,NC,27587,35.99015656,-78.52993342,19192770623
2049300.76205048,693491.373708129,1449929,6D3FBA9E-0495-1612-B7324FD01A11764A,HOLLY SPRINGS GAS AND GROCERY,300 N MAIN ST ,HOLLY SPRINGS,NC,27540-9195,35.65536219,-78.83403944,19197627449
2066578.44698323,671732.455611885,1449930,FF3402BC-EAD1-489B-8C6FADEB437707AF,ZEERA INDIAN RESTAURANT,1311 E BROAD ST ,FUQUAY-VARINA,NC,27526,35.59548799,-78.77604319,19197626215
2107515.49437407,737497.286680385,1449931,EB60FC67-5056-A20F-9EFF7922FB0BA3EF,DOMINO'S #8855,135 E DAVIE ST ,RALEIGH,NC,27601,35.77583605,-78.63753225,19192394219
2104575.64198606,740944.426767722,1449932,4E0D6ACD-5056-A20F-9EE376FE9EDCDC6F,CORTEZ SEAFOOD AND COCKTAILS,413-100 GLENWOOD AVE ,RALEIGH,NC,27603,35.78533541,-78.64740203,19193428227
2035000.33067764,758303.684700042,1449933,EB7A9DBF-5056-A20F-9EDC85B7814BE1A3,NO. 1 PHO,5025 ARCO ST ,CARY,NC,27519,35.83347908,-78.88191924,19192972975
2123727.02199031,772985.766884387,1449934,18D7612F-5056-A20F-9ECDF1A65A4B8835,MARISCOS NAYARIT,3351 CYPRESS PLANTATION TRL ,RALEIGH,NC,27616,35.87315637,-78.58237548,19199770168
2123142.94376215,708946.631839544,1449935,CC370F4E-5056-A20F-9E209C0EFB5CC41F,FAMOUS TOASTERY,52 EAGLE WING WAY ,GARNER,NC,27529,35.69723027,-78.58525003,
2053171.4232724,726332.099037051,1449936,E052222A-5056-A20B-FACBF3F83E283346,MICHELANGELOS PIZZA,928 US 64 HWY W ,APEX,NC,27523,35.74556916,-78.82081015,19194628880
2042238.66823506,753558.039007634,1449937,74AF56A9-5056-A20F-9E4AAECFD243ACD5,BLUE FOX INDIAN CUISINE,2250 GATHERING PARK CIR ,CARY,NC,27519,35.82041548,-78.85752223,19192341387
2106993.63518156,737285.140451133,1449938,831DDDF3-5056-A20F-9ED5147AF096445B,TULUM,411-112 FAYETTEVILLE ST ,RALEIGH,NC,27601,35.77525845,-78.63929418,19842009231
2053220.24764982,766961.221846879,1449939,A4237E97-5056-A20F-9E7CFD686AA8E0BD,BIRYANI POT,962 AIRPORT  BLVD ,MORRISVILLE,NC,27560,35.85718833,-78.82039789,19194603339
2123727.02199031,772985.766884387,1449940,4E411F8A-5056-A20F-9E5C1F98C540035C,LA MADELEINE,6320 PLANTATION CENTER DR ,RALEIGH,NC,27616,35.87315637,-78.58237548,19198730131
2107391.6061704,738107.515774876,1449941,AE3BC6FF-5056-A20B-FA8786E4EE0AC607,ST. ROCH,223 S WILMINGTON ST ,RALEIGH,NC,27601,35.77751377,-78.63794241,19193220359
2045490.6098939,743772.659956381,1449942,14421D2A-5056-A20B-FA97DE5473E7EAB0,TROPICAL SMOOTHIE CAFE NC23,1385 BRADFORD VIEW PL ,CARY,NC,27519,35.79351906,-78.84660394,19193789859
2186821.7799869,740322.893561959,1449943,CBD62F96-5056-A20F-9E7C29BA1945C072,41 NORTH COFFEE CO.,41 N MAIN ST ,WENDELL,NC,27591,35.78250975,-78.3701116,19196260271
2125615.51690099,770388.27306363,1449944,942286B3-5056-A20B-FAC8559D2FAFFCD2,EURO CAFE,5959 TRIANGLE TOWN BLVD ,RALEIGH,NC,27616,35.86599856,-78.57603863,19193000041
2107693.74204907,738070.217949212,1449945,FFCD9A1E-CD01-43B8-FFCD9A668098A682,BREWERY BHAVANA,218 S BLOUNT ST ,RALEIGH,NC,27601,35.77740827,-78.63692426,19198299998
